1,0.564099,0.014793127587087
2,0.553084,0.003778156902396
4,0.550256,0.000950031221398
8,0.549544,0.000237853739227
16,0.549366,0.000059478242969
32,0.549321,0.000014863515874
64,0.549310,0.000003708528283
128,0.549307,0.000000919699732
256,0.549306,0.000000222487490
