0,10,10,10,10
0.01,9.1,10.9,9.1,10.9
0.02,8.1991,11.7829,8.1991,11.7829
0.03,7.314999,12.631163,7.314999246,12.63116275
0.04,6.46418,13.428821,6.464179543,13.42882082
0.05,5.660758,14.162595,5.660758639,14.16259595
0.06,4.915656,14.82268,4.915655351,14.82267928
0.07,4.23618,15.403085,4.236180601,15.40308516
0.08,3.62604,15.901557,3.626039394,15.90155656
0.09,3.085703,16.319138,3.085703583,16.31913825
0.1,2.613,16.659507,2.612999899,16.65950675
0.11,2.203817,16.928224,2.203817082,16.92822485
0.12,1.852788,17.132009,1.852788092,17.13200884
0.13,1.553896,17.278109,1.553896073,17.27810872
0.14,1.300951,17.373812,1.300951115,17.37381175
0.15,1.087936,17.426099,1.087935729,17.42609866
0.16,0.909231,17.441422,0.909230556,17.44142281
0.17,0.75974,17.425591,0.759740494,17.4255906
0.18,0.634948,17.383724,0.634948215,17.38372428
0.19,0.53092,17.320265,0.530919872,17.32026437
0.2,0.444273,17.239019,0.444272449,17.2390191
0.21,0.372127,17.143217,0.372127423,17.14321712
0.22,0.312054,17.035579,0.312053731,17.03557937
0.23,0.262014,16.918384,0.262014334,16.91838342
0.24,0.220306,16.793528,0.220305605,16.79352869
0.25,0.185512,16.66259,0.18551191,16.66258987
0.26,0.156456,16.526875,0.156456016,16.5268752
0.27,0.132163,16.387464,0.132163272,16.38746354
0.28,0.111827,16.245247,0.111826466,16.24524752
0.29,0.094778,16.100961,0.094778698,16.1009611
0.3,0.080466,15.955212,0.080465611,15.95521156
0.31,0.068432,15.808498,0.068432139,15.8084984
0.32,0.058298,15.661231,0.058298249,15.66123109
0.33,0.049751,15.513749,0.049750796,15.51374887
0.34,0.04253,15.36633,0.042530265,15.36632976
0.35,0.03642,15.219202,0.03642,15.219202
0.36,0.031242,15.072553,0.031241367,15.07255281
0.37,0.026845,14.926536,0.026845453,14.92653644
0.38,0.023106,14.781278,0.023106421,14.78127767
0.39,0.019922,14.636881,0.019921698,14.63688058
0.4,0.017205,14.493428,0.017205261,14.49342815
0.41,0.014884,14.350987,0.014883456,14.35098731
0.42,0.012897,14.209613,0.012896839,14.20961313
0.43,0.011193,14.06935,0.011193356,14.06934948
0.44,0.00973,13.930231,0.009730148,13.93023128
0.45,0.008472,13.792284,0.008471889,13.7922841
0.46,0.007388,13.65553,0.007388238,13.65552964
0.47,0.006453,13.519983,0.006453009,13.51998357
0.48,0.005645,13.385656,0.005645085,13.38565561
0.49,0.004946,13.252555,0.00494583,13.25255506
0.5,0.00434,13.120685,0.004339989,13.12068492
0.51,0.003814,12.990048,0.003813962,12.99004759
0.52,0.003357,12.860643,0.0033567,12.86064296
0.53,0.002959,12.732468,0.002958838,12.7324683
0.54,0.002611,12.60552,0.002611836,12.60552007
0.55,0.002308,12.479794,0.00230798,12.47979393
0.56,0.002043,12.355284,0.002043046,12.35528409
0.57,0.001811,12.231984,0.001811012,12.23198358
0.58,0.001608,12.109886,0.001607589,12.10988568
0.59,0.001429,11.988981,0.001429353,11.98898187
0.6,0.001272,11.869263,0.001271967,11.86926251
0.61,0.001134,11.750721,0.001133743,11.75072135
0.62,0.001012,11.633347,0.001012087,11.63334704
0.63,0.000904,11.517132,0.000904391,11.51713126
0.64,0.000809,11.402064,0.000808925,11.40206479
0.65,0.000725,11.288136,0.000724847,11.2881356
0.66,0.000651,11.175337,0.000650411,11.17533648
0.67,0.000584,11.063656,0.000584759,11.06365638
0.68,0.000526,10.953084,0.000525228,10.95308405
0.69,0.000473,10.843611,0.000473647,10.84361077
0.7,0.000427,10.735226,0.00042644,10.73522618
0.71,0.000385,10.627919,0.000385431,10.62791958
0.72,0.000348,10.521681,0.000347933,10.52168073
0.73,0.000315,10.416501,0.000314865,10.41650081
0.74,0.000285,10.312369,0.000285338,10.3123688
0.75,0.000259,10.209274,0.00025846,10.2092747
0.76,0.000235,10.107208,0.000235148,10.1072077
0.77,0.000213,10.00616,0.000213598,10.00615967
0.78,0.000194,9.90612,0.000193817,9.906119713
0.79,0.000177,9.807078,0.000176722,9.807078018
0.8,0.000161,9.709024,0.000161411,9.709024579
0.81,0.000147,9.61195,0.000146978,9.611949392
0.82,0.000135,9.515844,0.00013434,9.51584463
0.83,0.000123,9.420699,0.000123504,9.420698406
0.84,0.000113,9.326503,0.000112643,9.326503597
0.85,0.000103,9.233249,0.000103591,9.233248509
0.86,0.000095,9.140926,9.45198E-05,9.14092602
0.87,0.000087,9.049525,8.72661E-05,9.049525424
0.88,0.00008,8.959038,7.99969E-05,8.959037623
0.89,0.000074,8.869455,7.36328E-05,8.869454787
0.9,0.000068,8.780767,6.81766E-05,8.780767013
0.91,0.000063,8.692965,6.27091E-05,8.692965301
0.92,0.000058,8.606041,5.81534E-05,8.606040827
0.93,0.000053,8.519985,5.35885E-05,8.519985582
0.94,0.000049,8.43479,4.90144E-05,8.434789666
0.95,0.000046,8.350446,4.5357E-05,8.350446233
0.96,0.000042,8.266946,4.26188E-05,8.266945381
0.97,0.000039,8.18428,3.89479E-05,8.184280012
0.98,0.000036,8.10244,3.61981E-05,8.102440392
0.99,0.000034,8.021419,3.34431E-05,8.021418517
1,0.000032,7.941207,3.16127E-05,7.941207537
1.01,0.000029,7.861798,2.97788E-05,7.861797471
1.02,0.000027,7.783182,2.70101E-05,7.7831823
1.03,0.000025,7.705352,2.51685E-05,7.705352281
1.04,0.000024,7.628301,2.33237E-05,7.628300406
1.05,0.000022,7.55202,2.24092E-05,7.552019821
1.06,0.000021,7.476501,2.05586E-05,7.476501461
1.07,0.000019,7.401738,1.96399E-05,7.40173756
1.08,0.000018,7.327722,1.77837E-05,7.327722026
1.09,0.000017,7.254446,1.6861E-05,7.254446099
1.1,0.000016,7.181902,1.59367E-05,7.181902773
1.11,0.000015,7.110085,1.50109E-05,7.110084129
1.12,0.000014,7.038985,1.40835E-05,7.038985217
1.13,0.000013,6.968596,1.31545E-05,6.968596135
1.14,0.000012,6.898911,1.22241E-05,6.898910946
1.15,0.000012,6.829923,1.12921E-05,6.829922718
1.16,0.000011,6.761624,1.13004E-05,6.76162459
1.17,0.00001,6.694009,1.03662E-05,6.694008504
1.18,0.00001,6.627069,9.4306E-06,6.627069579
1.19,0.000009,6.560799,9.43729E-06,6.560798973
1.2,0.000009,6.495192,8.49953E-06,6.4951916
1.21,0.000008,6.430241,8.50543E-06,6.430240665
1.22,0.000008,6.365939,7.56558E-06,6.365939104
1.23,0.000007,6.30228,7.57072E-06,6.302280119
1.24,0.000007,6.239257,6.62884E-06,6.239257641
1.25,0.000007,6.176865,6.63325E-06,6.176864867
1.26,0.000006,6.115097,6.63762E-06,6.115096782
1.27,0.000006,6.053946,5.69309E-06,6.053946397
1.28,0.000006,5.993407,5.69676E-06,5.993406903
1.29,0.000005,5.933474,5.7004E-06,5.93347329
1.3,0.000005,5.874139,4.75333E-06,5.874139557
1.31,0.000005,5.815398,4.75629E-06,5.815397904
1.32,0.000005,5.757244,4.75923E-06,5.757244311
1.33,0.000004,5.699672,4.76214E-06,5.699671848
1.34,0.000004,5.642676,3.81201E-06,5.642675508
1.35,0.000004,5.586249,3.81429E-06,5.586249466
1.36,0.000004,5.530387,3.81655E-06,5.530386733
1.37,0.000004,5.475083,3.81878E-06,5.475083351
1.38,0.000003,5.420333,3.821E-06,5.420332389
1.39,0.000003,5.36613,2.86739E-06,5.366129833
1.4,0.000003,5.312468,2.86902E-06,5.312468861
1.41,0.000003,5.259344,2.87063E-06,5.259343479
1.42,0.000003,5.206751,2.87222E-06,5.206750718
1.43,0.000003,5.154683,2.8738E-06,5.154683646
1.44,0.000003,5.103137,2.87536E-06,5.103136325
1.45,0.000003,5.052105,2.87691E-06,5.052105783
1.46,0.000002,5.001584,2.87844E-06,5.001584102
1.47,0.000002,4.951569,1.91997E-06,4.95156826
1.48,0.000002,4.902053,1.92097E-06,4.902053409
1.49,0.000002,4.853033,1.92196E-06,4.853032568
1.5,0.000002,4.804503,1.92294E-06,4.804502767
1.51,0.000002,4.756458,1.92391E-06,4.756458066
1.52,0.000002,4.708893,1.92487E-06,4.708893515
1.53,0.000002,4.661804,1.92582E-06,4.661804164
1.54,0.000002,4.615186,1.92676E-06,4.615186053
1.55,0.000002,4.569035,1.9277E-06,4.569034232
1.56,0.000002,4.523344,1.92862E-06,4.523344741
1.57,0.000002,4.478111,1.92953E-06,4.47811065
1.58,0.000002,4.43333,1.93044E-06,4.43332998
1.59,0.000002,4.388997,1.93133E-06,4.388996789
1.6,0.000001,4.345107,1.93222E-06,4.345107118
1.61,0.000001,4.301656,9.66549E-07,4.301655973
1.62,0.000001,4.258639,9.66983E-07,4.258639483
1.63,0.000001,4.216053,9.67414E-07,4.216052653
1.64,0.000001,4.173892,9.67839E-07,4.173892512
1.65,0.000001,4.132154,9.68261E-07,4.132153122
1.66,0.000001,4.090832,9.68678E-07,4.090832501
1.67,0.000001,4.049924,9.69092E-07,4.049923721
1.68,0.000001,4.009425,9.69501E-07,4.0094248
1.69,0.000001,3.96933,9.69906E-07,3.96933079
1.7,0.000001,3.929637,9.70307E-07,3.92963674
1.71,0.000001,3.890341,9.70704E-07,3.890340669
1.72,0.000001,3.851437,9.71097E-07,3.851437629
1.73,0.000001,3.812923,9.71486E-07,3.812922669
1.74,0.000001,3.774794,9.71871E-07,3.774793808
1.75,0.000001,3.737046,9.72252E-07,3.737046098
1.76,0.000001,3.699676,9.7263E-07,3.699675577
1.77,0.000001,3.662679,9.73003E-07,3.662679277
1.78,0.000001,3.626052,9.73373E-07,3.626052247
1.79,0.000001,3.589792,9.73739E-07,3.589791516
1.8,0.000001,3.553894,9.74102E-07,3.553894116
1.81,0.000001,3.518355,9.74461E-07,3.518355096
1.82,0.000001,3.483171,9.74816E-07,3.483171485
1.83,0.000001,3.44834,9.75168E-07,3.448339325
1.84,0.000001,3.413856,9.75517E-07,3.413856634
1.85,0.000001,3.379718,9.75861E-07,3.379717474
1.86,0.000001,3.345921,9.76203E-07,3.345920854
1.87,0.000001,3.312461,9.76541E-07,3.312461823
1.88,0.000001,3.279337,9.76875E-07,3.279336423
1.89,0.000001,3.246543,9.77207E-07,3.246543663
1.9,0.000001,3.214078,9.77535E-07,3.214077602
1.91,0.000001,3.181937,9.77859E-07,3.181937252
1.92,0.000001,3.150118,9.78181E-07,3.150117662
1.93,0.000001,3.118617,9.78499E-07,3.118616852
1.94,0.000001,3.087431,9.78814E-07,3.087430861
1.95,0.000001,3.056556,9.79126E-07,3.056556721
1.96,0.000001,3.025991,9.79434E-07,3.025990471
1.97,0.000001,2.995731,9.7974E-07,2.99573112
1.98,0.000001,2.965774,9.80043E-07,2.96577372
1.99,0.000001,2.936116,9.80342E-07,2.93611629
2,0.000001,2.906755,9.80639E-07,2.906754869
2.01,0,2.877687,9.80932E-07,2.877687479
2.02,0,2.84891,0,2.84891013
2.03,0,2.820421,0,2.8204209
2.04,0,2.792217,0,2.79221679
2.05,0,2.764295,0,2.76429483
2.06,0,2.736652,0,2.73665205
2.07,0,2.709285,0,2.70928548
2.08,0,2.682193,0,2.68219215
2.09,0,2.655371,0,2.65537107
2.1,0,2.628817,0,2.62881729
2.11,0,2.602529,0,2.60252883
2.12,0,2.576504,0,2.57650371
2.13,0,2.550739,0,2.55073896
2.14,0,2.525231,0,2.52523161
2.15,0,2.499979,0,2.49997869
2.16,0,2.474979,0,2.47497921
2.17,0,2.450229,0,2.45022921
2.18,0,2.425727,0,2.42572671
2.19,0,2.40147,0,2.40146973
2.2,0,2.377455,0,2.3774553
2.21,0,2.353681,0,2.35368045
2.22,0,2.330144,0,2.33014419
2.23,0,2.306842,0,2.30684256
2.24,0,2.283774,0,2.28377358
2.25,0,2.260936,0,2.26093626
2.26,0,2.238327,0,2.23832664
2.27,0,2.215944,0,2.21594373
2.28,0,2.193784,0,2.19378456
2.29,0,2.171846,0,2.17184616
2.3,0,2.150128,0,2.15012754
2.31,0,2.128627,0,2.12862672
2.32,0,2.10734,0,2.10734073
2.33,0,2.086267,0,2.0862666
2.34,0,2.065404,0,2.06540433
2.35,0,2.04475,0,2.04474996
2.36,0,2.024303,0,2.0243025
2.37,0,2.00406,0,2.00405997
2.38,0,1.984019,0,1.9840194
2.39,0,1.964179,0,1.96417881
2.4,0,1.944537,0,1.94453721
2.41,0,1.925092,0,1.92509163
2.42,0,1.905841,0,1.90584108
2.43,0,1.886782,0,1.88678259
2.44,0,1.867915,0,1.86791418
2.45,0,1.849235,0,1.84923585
2.46,0,1.830743,0,1.83074265
2.47,0,1.812436,0,1.81243557
2.48,0,1.794311,0,1.79431164
2.49,0,1.776368,0,1.77636789
2.5,0,1.758605,0,1.75860432
2.51,0,1.741019,0,1.74101895
2.52,0,1.723608,0,1.72360881
2.53,0,1.706372,0,1.70637192
2.54,0,1.689309,0,1.68930828
2.55,0,1.672415,0,1.67241591
2.56,0,1.655691,0,1.65569085
2.57,0,1.639134,0,1.63913409
2.58,0,1.622743,0,1.62274266
2.59,0,1.606516,0,1.60651557
2.6,0,1.59045,0,1.59045084
2.61,0,1.574546,0,1.5745455
2.62,0,1.558801,0,1.55880054
2.63,0,1.543213,0,1.54321299
2.64,0,1.52778,0,1.52778087
2.65,0,1.512503,0,1.5125022
2.66,0,1.497378,0,1.49737797
2.67,0,1.482404,0,1.48240422
2.68,0,1.46758,0,1.46757996
2.69,0,1.452904,0,1.4529042
2.7,0,1.438375,0,1.43837496
2.71,0,1.423991,0,1.42399125
2.72,0,1.409751,0,1.40975109
2.73,0,1.395654,0,1.39565349
2.74,0,1.381697,0,1.38169746
2.75,0,1.36788,0,1.36788003
2.76,0,1.354201,0,1.3542012
2.77,0,1.340659,0,1.34065899
2.78,0,1.327253,0,1.32725241
2.79,0,1.31398,0,1.31398047
2.8,0,1.300841,0,1.3008402
2.81,0,1.287832,0,1.28783259
2.82,0,1.274954,0,1.27495368
2.83,0,1.262204,0,1.26220446
2.84,0,1.249582,0,1.24958196
2.85,0,1.237086,0,1.23708618
2.86,0,1.224716,0,1.22471514
2.87,0,1.212468,0,1.21246884
2.88,0,1.200344,0,1.20034332
2.89,0,1.18834,0,1.18834056
2.9,0,1.176457,0,1.1764566
2.91,0,1.164692,0,1.16469243
2.92,0,1.153045,0,1.15304508
2.93,0,1.141515,0,1.14151455
2.94,0,1.1301,0,1.13009985
2.95,0,1.118799,0,1.118799
2.96,0,1.107611,0,1.10761101
2.97,0,1.096535,0,1.09653489
2.98,0,1.085569,0,1.08556965
2.99,0,1.074714,0,1.07471331
3,0,1.063967,0,1.06396686
3.01,0,1.053327,0,1.05332733
3.02,0,1.042794,0,1.04279373
3.03,0,1.032366,0,1.03236606
3.04,0,1.022042,0,1.02204234
3.05,0,1.011822,0,1.01182158
3.06,0,1.001703,0,1.00170378
3.07,0,0.991686,0,0.99168597
3.08,0,0.98177,0,0.98176914
3.09,0,0.971952,0,0.9719523
3.1,0,0.962232,0,0.96223248
3.11,0,0.95261,0,0.95260968
3.12,0,0.943084,0,0.9430839
3.13,0,0.933653,0,0.93365316
3.14,0,0.924317,0,0.92431647
3.15,0,0.915073,0,0.91507383
3.16,0,0.905923,0,0.90592227
3.17,0,0.896863,0,0.89686377
3.18,0,0.887895,0,0.88789437
3.19,0,0.879016,0,0.87901605
3.2,0,0.870226,0,0.87022584
3.21,0,0.861523,0,0.86152374
3.22,0,0.852908,0,0.85290777
3.23,0,0.844379,0,0.84437892
3.24,0,0.835935,0,0.83593521
3.25,0,0.827576,0,0.82757565
3.26,0,0.8193,0,0.81930024
3.27,0,0.811107,0,0.811107
3.28,0,0.802996,0,0.80299593
3.29,0,0.794966,0,0.79496604
3.3,0,0.787017,0,0.78701634
3.31,0,0.779146,0,0.77914683
3.32,0,0.771355,0,0.77135454
3.33,0,0.763641,0,0.76364145
3.34,0,0.756005,0,0.75600459
3.35,0,0.748445,0,0.74844495
3.36,0,0.74096,0,0.74096055
3.37,0,0.733551,0,0.7335504
3.38,0,0.726215,0,0.72621549
3.39,0,0.718953,0,0.71895285
3.4,0,0.711764,0,0.71176347
3.41,0,0.704646,0,0.70464636
3.42,0,0.6976,0,0.69759954
3.43,0,0.690624,0,0.690624
3.44,0,0.683717,0,0.68371776
3.45,0,0.67688,0,0.67687983
3.46,0,0.670111,0,0.6701112
3.47,0,0.66341,0,0.66340989
3.48,0,0.656776,0,0.6567759
3.49,0,0.650208,0,0.65020824
3.5,0,0.643706,0,0.64370592
3.51,0,0.637269,0,0.63726894
3.52,0,0.630897,0,0.63089631
3.53,0,0.624588,0,0.62458803
3.54,0,0.618342,0,0.61834212
3.55,0,0.612158,0,0.61215858
3.56,0,0.606037,0,0.60603642
3.57,0,0.599976,0,0.59997663
3.58,0,0.593977,0,0.59397624
3.59,0,0.588037,0,0.58803723
3.6,0,0.582156,0,0.58215663
3.61,0,0.576335,0,0.57633444
3.62,0,0.570572,0,0.57057165
3.63,0,0.564866,0,0.56486628
3.64,0,0.559217,0,0.55921734
3.65,0,0.553625,0,0.55362483
3.66,0,0.548089,0,0.54808875
3.67,0,0.542608,0,0.54260811
3.68,0,0.537182,0,0.53718192
3.69,0,0.53181,0,0.53181018
3.7,0,0.526492,0,0.5264919
3.71,0,0.521227,0,0.52122708
3.72,0,0.516015,0,0.51601473
3.73,0,0.510855,0,0.51085485
3.74,0,0.505746,0,0.50574645
3.75,0,0.500689,0,0.50068854
3.76,0,0.495682,0,0.49568211
3.77,0,0.490725,0,0.49072518
3.78,0,0.485818,0,0.48581775
3.79,0,0.480959,0,0.48095982
3.8,0,0.47615,0,0.47614941
3.81,0,0.471388,0,0.4713885
3.82,0,0.466674,0,0.46667412
3.83,0,0.462008,0,0.46200726
3.84,0,0.457388,0,0.45738792
3.85,0,0.452814,0,0.45281412
