0.000000,10.000000,10.000000
0.010000,9.700000,9.800000
0.020000,9.418700,9.601060
0.030000,9.154926,9.403458
0.040000,8.907585,9.207442
0.050000,8.675657,9.013235
0.060000,8.458191,8.821033
0.070000,8.254305,8.631012
0.080000,8.063176,8.443325
0.090000,7.884039,8.258105
0.100000,7.716184,8.075469
0.110000,7.558949,7.895517
0.120000,7.411719,7.718333
0.130000,7.273922,7.543990
0.140000,7.145029,7.372544
0.150000,7.024544,7.204045
0.160000,6.912009,7.038529
0.170000,6.806998,6.876023
0.180000,6.709112,6.716548
0.190000,6.617984,6.560113
0.200000,6.533270,6.406725
0.210000,6.454651,6.256380
0.220000,6.381831,6.109071
0.230000,6.314532,5.964786
0.240000,6.252498,5.823507
0.250000,6.195491,5.685214
0.260000,6.143287,5.549880
0.270000,6.095681,5.417478
0.280000,6.052478,5.287977
0.290000,6.013501,5.161343
0.300000,5.978582,5.037540
0.310000,5.947567,4.916531
0.320000,5.920312,4.798277
0.330000,5.896681,4.682736
0.340000,5.876552,4.569866
0.350000,5.859808,4.459625
0.360000,5.846341,4.351969
0.370000,5.836052,4.246853
0.380000,5.828849,4.144233
0.390000,5.824646,4.044062
0.400000,5.823362,3.946295
0.410000,5.824926,3.850887
0.420000,5.829269,3.757791
0.430000,5.836328,3.666963
0.440000,5.846047,3.578356
0.450000,5.858372,3.491924
0.460000,5.873254,3.407623
0.470000,5.890650,3.325409
0.480000,5.910519,3.245235
0.490000,5.932824,3.167059
0.500000,5.957533,3.090837
0.510000,5.984615,3.016526
0.520000,6.014043,2.944083
0.530000,6.045795,2.873466
0.540000,6.079849,2.804634
0.550000,6.116187,2.737547
0.560000,6.154794,2.672164
0.570000,6.195657,2.608446
0.580000,6.238765,2.546353
0.590000,6.284110,2.485849
0.600000,6.331685,2.426895
0.610000,6.381487,2.369454
0.620000,6.433514,2.313491
0.630000,6.487765,2.258970
0.640000,6.544242,2.205857
0.650000,6.602948,2.154117
0.660000,6.663889,2.103717
0.670000,6.727072,2.054624
0.680000,6.792506,2.006807
0.690000,6.860200,1.960234
0.700000,6.930166,1.914875
0.710000,7.002417,1.870699
0.720000,7.076968,1.827677
0.730000,7.153836,1.785781
0.740000,7.233036,1.744983
0.750000,7.314590,1.705255
0.760000,7.398515,1.666571
0.770000,7.484835,1.628904
0.780000,7.573571,1.592229
0.790000,7.664748,1.556521
0.800000,7.758391,1.521756
0.810000,7.854527,1.487909
0.820000,7.953184,1.454959
0.830000,8.054390,1.422882
0.840000,8.158175,1.391656
0.850000,8.264572,1.361259
0.860000,8.373612,1.331672
0.870000,8.485330,1.302872
0.880000,8.599760,1.274842
0.890000,8.716939,1.247560
0.900000,8.836903,1.221008
0.910000,8.959691,1.195168
0.920000,9.085343,1.170021
0.930000,9.213900,1.145550
0.940000,9.345403,1.121739
0.950000,9.479896,1.098570
0.960000,9.617422,1.076027
0.970000,9.758027,1.054095
0.980000,9.901759,1.032758
0.990000,10.048663,1.012001
1.000000,10.198790,0.991810
1.010000,10.352190,0.972171
1.020000,10.508913,0.953070
1.030000,10.669012,0.934494
1.040000,10.832542,0.916429
1.050000,10.999557,0.898864
1.060000,11.170112,0.881785
1.070000,11.344266,0.865181
1.080000,11.522077,0.849040
1.090000,11.703605,0.833352
1.100000,11.888911,0.818104
1.110000,12.078058,0.803288
1.120000,12.271108,0.788891
1.130000,12.468127,0.774905
1.140000,12.669182,0.761319
1.150000,12.874339,0.748125
1.160000,13.083668,0.735313
1.170000,13.297238,0.722874
1.180000,13.515122,0.710800
1.190000,13.737392,0.699083
1.200000,13.964121,0.687714
1.210000,14.195387,0.676686
1.220000,14.431266,0.665991
1.230000,14.671836,0.655622
1.240000,14.917177,0.645573
1.250000,15.167370,0.635836
1.260000,15.422497,0.626405
