0.000000,0.100000,0.000000,0.000000,0.000000,0.100000,0.000000
0.001000,0.100000,0.000100,0.000000,0.000050,0.100000,0.001000
0.002000,0.100000,0.000200,0.000001,0.000100,0.100000,0.002000
0.003000,0.100000,0.000300,0.000003,0.000150,0.100000,0.003000
0.004000,0.100000,0.000400,0.000006,0.000200,0.100000,0.004000
0.005000,0.100001,0.000500,0.000010,0.000250,0.100000,0.005000
0.006000,0.100001,0.000600,0.000015,0.000300,0.100000,0.006000
0.007000,0.100001,0.000700,0.000021,0.000350,0.099999,0.007000
0.008000,0.100001,0.000800,0.000028,0.000400,0.099999,0.008000
0.009000,0.100002,0.000900,0.000036,0.000450,0.099999,0.009000
0.010000,0.100002,0.001000,0.000045,0.000500,0.099999,0.010000
0.011000,0.100003,0.001101,0.000055,0.000550,0.099999,0.011000
0.012000,0.100003,0.001201,0.000066,0.000600,0.099998,0.012000
0.013000,0.100004,0.001301,0.000078,0.000650,0.099998,0.013000
0.014000,0.100005,0.001401,0.000091,0.000700,0.099998,0.014000
0.015000,0.100005,0.001501,0.000105,0.000750,0.099997,0.015000
0.016000,0.100006,0.001601,0.000120,0.000800,0.099997,0.016000
0.017000,0.100007,0.001701,0.000136,0.000850,0.099997,0.017000
0.018000,0.100008,0.001801,0.000153,0.000900,0.099996,0.018000
0.019000,0.100009,0.001901,0.000171,0.000950,0.099996,0.019000
0.020000,0.100010,0.002001,0.000190,0.001000,0.099995,0.020000
0.021000,0.100011,0.002101,0.000210,0.001050,0.099995,0.021000
0.022000,0.100012,0.002201,0.000231,0.001100,0.099994,0.022000
0.023000,0.100013,0.002301,0.000253,0.001150,0.099994,0.023000
0.024000,0.100014,0.002401,0.000276,0.001200,0.099993,0.024000
0.025000,0.100015,0.002501,0.000300,0.001250,0.099993,0.025000
0.026000,0.100016,0.002601,0.000325,0.001300,0.099992,0.026000
0.027000,0.100018,0.002701,0.000351,0.001350,0.099991,0.027000
0.028000,0.100019,0.002801,0.000378,0.001400,0.099991,0.028000
0.029000,0.100020,0.002901,0.000406,0.001450,0.099990,0.029000
0.030000,0.100022,0.003001,0.000435,0.001500,0.099989,0.030000
0.031000,0.100023,0.003101,0.000465,0.001550,0.099988,0.031000
0.032000,0.100025,0.003201,0.000496,0.001600,0.099988,0.032000
0.033000,0.100026,0.003302,0.000528,0.001650,0.099987,0.033000
0.034000,0.100028,0.003402,0.000561,0.001700,0.099986,0.034000
0.035000,0.100030,0.003502,0.000595,0.001750,0.099985,0.035000
0.036000,0.100032,0.003602,0.000630,0.001800,0.099984,0.036000
0.037000,0.100033,0.003702,0.000666,0.001850,0.099983,0.037000
0.038000,0.100035,0.003802,0.000703,0.001900,0.099982,0.038000
0.039000,0.100037,0.003902,0.000741,0.001950,0.099981,0.039000
0.040000,0.100039,0.004002,0.000780,0.002000,0.099981,0.040000
0.041000,0.100041,0.004102,0.000820,0.002050,0.099980,0.041000
0.042000,0.100043,0.004202,0.000861,0.002100,0.099978,0.042000
0.043000,0.100045,0.004302,0.000903,0.002150,0.099977,0.043000
0.044000,0.100047,0.004402,0.000946,0.002200,0.099976,0.044000
0.045000,0.100050,0.004502,0.000990,0.002250,0.099975,0.045000
0.046000,0.100052,0.004602,0.001036,0.002300,0.099974,0.046000
0.047000,0.100054,0.004702,0.001082,0.002350,0.099973,0.047000
0.048000,0.100056,0.004802,0.001129,0.002400,0.099972,0.048000
0.049000,0.100059,0.004902,0.001177,0.002450,0.099971,0.049000
0.050000,0.100061,0.005002,0.001226,0.002500,0.099969,0.050000
0.051000,0.100064,0.005102,0.001276,0.002550,0.099968,0.051000
0.052000,0.100066,0.005202,0.001327,0.002600,0.099967,0.052000
0.053000,0.100069,0.005302,0.001379,0.002650,0.099966,0.053000
0.054000,0.100072,0.005402,0.001432,0.002700,0.099964,0.054000
0.055000,0.100074,0.005502,0.001486,0.002750,0.099963,0.055000
0.056000,0.100077,0.005602,0.001541,0.002800,0.099962,0.056000
0.057000,0.100080,0.005702,0.001597,0.002850,0.099960,0.057000
0.058000,0.100083,0.005802,0.001654,0.002900,0.099959,0.058000
0.059000,0.100086,0.005902,0.001712,0.002950,0.099957,0.059000
0.060000,0.100089,0.006002,0.001771,0.003000,0.099956,0.060000
0.061000,0.100092,0.006102,0.001831,0.003050,0.099954,0.061000
0.062000,0.100095,0.006202,0.001892,0.003100,0.099953,0.062000
0.063000,0.100098,0.006302,0.001954,0.003150,0.099951,0.063000
0.064000,0.100101,0.006402,0.002017,0.003200,0.099950,0.064000
0.065000,0.100104,0.006502,0.002081,0.003250,0.099948,0.065000
0.066000,0.100107,0.006602,0.002146,0.003300,0.099946,0.066000
0.067000,0.100111,0.006702,0.002212,0.003350,0.099945,0.067000
0.068000,0.100114,0.006802,0.002279,0.003400,0.099943,0.068000
0.069000,0.100117,0.006902,0.002347,0.003450,0.099941,0.069000
0.070000,0.100121,0.007002,0.002416,0.003500,0.099940,0.070000
0.071000,0.100124,0.007102,0.002486,0.003550,0.099938,0.071000
0.072000,0.100128,0.007202,0.002557,0.003600,0.099936,0.072000
0.073000,0.100131,0.007302,0.002629,0.003650,0.099934,0.073000
0.074000,0.100135,0.007402,0.002702,0.003700,0.099932,0.074000
0.075000,0.100139,0.007502,0.002776,0.003750,0.099931,0.075000
0.076000,0.100143,0.007602,0.002851,0.003800,0.099929,0.076000
0.077000,0.100146,0.007702,0.002927,0.003850,0.099927,0.077000
0.078000,0.100150,0.007802,0.003005,0.003900,0.099925,0.078000
0.079000,0.100154,0.007902,0.003083,0.003950,0.099923,0.079000
0.080000,0.100158,0.008002,0.003162,0.004000,0.099921,0.080000
0.081000,0.100162,0.008102,0.003242,0.004050,0.099919,0.081000
0.082000,0.100166,0.008202,0.003323,0.004100,0.099917,0.082000
0.083000,0.100170,0.008302,0.003405,0.004150,0.099915,0.083000
0.084000,0.100174,0.008402,0.003488,0.004200,0.099913,0.084000
0.085000,0.100179,0.008502,0.003572,0.004250,0.099911,0.085000
0.086000,0.100183,0.008602,0.003657,0.004300,0.099909,0.086000
0.087000,0.100187,0.008702,0.003743,0.004350,0.099906,0.087000
0.088000,0.100192,0.008802,0.003830,0.004400,0.099904,0.088000
0.089000,0.100196,0.008902,0.003918,0.004450,0.099902,0.089000
0.090000,0.100200,0.009002,0.004007,0.004500,0.099900,0.090000
0.091000,0.100205,0.009102,0.004097,0.004550,0.099898,0.091000
0.092000,0.100209,0.009201,0.004188,0.004600,0.099895,0.092000
0.093000,0.100214,0.009301,0.004280,0.004650,0.099893,0.093000
0.094000,0.100219,0.009401,0.004373,0.004699,0.099891,0.094000
0.095000,0.100223,0.009501,0.004467,0.004749,0.099888,0.095000
0.096000,0.100228,0.009601,0.004562,0.004799,0.099886,0.096000
0.097000,0.100233,0.009701,0.004658,0.004849,0.099884,0.097000
0.098000,0.100238,0.009801,0.004755,0.004899,0.099881,0.098000
0.099000,0.100243,0.009901,0.004853,0.004949,0.099879,0.099000
0.100000,0.100248,0.010001,0.004952,0.004999,0.099876,0.100000
0.101000,0.100253,0.010101,0.005053,0.005049,0.099874,0.101000
0.102000,0.100258,0.010201,0.005154,0.005099,0.099871,0.102000
0.103000,0.100263,0.010301,0.005256,0.005149,0.099869,0.103000
0.104000,0.100268,0.010401,0.005359,0.005199,0.099866,0.104000
0.105000,0.100273,0.010501,0.005463,0.005249,0.099864,0.105000
0.106000,0.100278,0.010600,0.005568,0.005299,0.099861,0.106000
0.107000,0.100284,0.010700,0.005674,0.005349,0.099858,0.107000
0.108000,0.100289,0.010800,0.005781,0.005399,0.099856,0.108000
0.109000,0.100294,0.010900,0.005889,0.005449,0.099853,0.109000
0.110000,0.100300,0.011000,0.005998,0.005499,0.099850,0.110000
0.111000,0.100305,0.011100,0.006108,0.005549,0.099847,0.111000
0.112000,0.100311,0.011200,0.006219,0.005599,0.099845,0.112000
0.113000,0.100317,0.011300,0.006331,0.005648,0.099842,0.113000
0.114000,0.100322,0.011400,0.006444,0.005698,0.099839,0.114000
0.115000,0.100328,0.011500,0.006558,0.005748,0.099836,0.115000
0.116000,0.100334,0.011599,0.006673,0.005798,0.099833,0.116000
0.117000,0.100339,0.011699,0.006789,0.005848,0.099830,0.117000
0.118000,0.100345,0.011799,0.006906,0.005898,0.099827,0.118000
0.119000,0.100351,0.011899,0.007025,0.005948,0.099825,0.119000
0.120000,0.100357,0.011999,0.007144,0.005998,0.099822,0.120000
0.121000,0.100363,0.012099,0.007264,0.006048,0.099819,0.121000
0.122000,0.100369,0.012199,0.007385,0.006098,0.099816,0.122000
0.123000,0.100375,0.012299,0.007507,0.006148,0.099812,0.123000
0.124000,0.100381,0.012398,0.007630,0.006198,0.099809,0.124000
0.125000,0.100388,0.012498,0.007754,0.006248,0.099806,0.125000
0.126000,0.100394,0.012598,0.007879,0.006298,0.099803,0.126000
0.127000,0.100400,0.012698,0.008005,0.006347,0.099800,0.127000
0.128000,0.100407,0.012798,0.008132,0.006397,0.099797,0.128000
0.129000,0.100413,0.012898,0.008260,0.006447,0.099794,0.129000
0.130000,0.100419,0.012998,0.008389,0.006497,0.099790,0.130000
0.131000,0.100426,0.013097,0.008519,0.006547,0.099787,0.131000
0.132000,0.100432,0.013197,0.008650,0.006597,0.099784,0.132000
0.133000,0.100439,0.013297,0.008782,0.006647,0.099781,0.133000
0.134000,0.100446,0.013397,0.008915,0.006697,0.099777,0.134000
0.135000,0.100452,0.013497,0.009050,0.006747,0.099774,0.135000
0.136000,0.100459,0.013597,0.009185,0.006797,0.099771,0.136000
0.137000,0.100466,0.013696,0.009321,0.006846,0.099767,0.137000
0.138000,0.100473,0.013796,0.009458,0.006896,0.099764,0.138000
0.139000,0.100480,0.013896,0.009596,0.006946,0.099760,0.139000
0.140000,0.100487,0.013996,0.009735,0.006996,0.099757,0.140000
0.141000,0.100494,0.014096,0.009875,0.007046,0.099753,0.141000
0.142000,0.100501,0.014195,0.010016,0.007096,0.099750,0.142000
0.143000,0.100508,0.014295,0.010158,0.007146,0.099746,0.143000
0.144000,0.100515,0.014395,0.010301,0.007196,0.099743,0.144000
0.145000,0.100522,0.014495,0.010445,0.007246,0.099739,0.145000
0.146000,0.100529,0.014595,0.010590,0.007295,0.099735,0.146000
0.147000,0.100537,0.014694,0.010736,0.007345,0.099732,0.147000
0.148000,0.100544,0.014794,0.010883,0.007395,0.099728,0.148000
0.149000,0.100551,0.014894,0.011032,0.007445,0.099724,0.149000
0.150000,0.100559,0.014994,0.011181,0.007495,0.099721,0.150000
0.151000,0.100566,0.015093,0.011331,0.007545,0.099717,0.151000
0.152000,0.100574,0.015193,0.011482,0.007595,0.099713,0.152000
0.153000,0.100582,0.015293,0.011634,0.007645,0.099709,0.153000
0.154000,0.100589,0.015393,0.011787,0.007694,0.099706,0.154000
0.155000,0.100597,0.015493,0.011941,0.007744,0.099702,0.155000
0.156000,0.100605,0.015592,0.012096,0.007794,0.099698,0.156000
0.157000,0.100612,0.015692,0.012252,0.007844,0.099694,0.157000
0.158000,0.100620,0.015792,0.012409,0.007894,0.099690,0.158000
0.159000,0.100628,0.015892,0.012567,0.007944,0.099686,0.159000
0.160000,0.100636,0.015991,0.012726,0.007994,0.099682,0.160000
0.161000,0.100644,0.016091,0.012886,0.008043,0.099678,0.161000
0.162000,0.100652,0.016191,0.013048,0.008093,0.099674,0.162000
0.163000,0.100660,0.016290,0.013210,0.008143,0.099670,0.163000
0.164000,0.100668,0.016390,0.013373,0.008193,0.099666,0.164000
0.165000,0.100677,0.016490,0.013537,0.008243,0.099662,0.165000
0.166000,0.100685,0.016590,0.013702,0.008293,0.099658,0.166000
0.167000,0.100693,0.016689,0.013868,0.008343,0.099654,0.167000
0.168000,0.100702,0.016789,0.014035,0.008392,0.099650,0.168000
0.169000,0.100710,0.016889,0.014203,0.008442,0.099645,0.169000
0.170000,0.100718,0.016988,0.014372,0.008492,0.099641,0.170000
0.171000,0.100727,0.017088,0.014542,0.008542,0.099637,0.171000
0.172000,0.100735,0.017188,0.014713,0.008592,0.099633,0.172000
0.173000,0.100744,0.017287,0.014885,0.008642,0.099628,0.173000
0.174000,0.100753,0.017387,0.015059,0.008691,0.099624,0.174000
0.175000,0.100761,0.017487,0.015233,0.008741,0.099620,0.175000
