0.000000,0.100000,0.000000,0.000000,0.000000,0.100000,0.000000
0.001000,0.100000,0.000100,0.000000,0.000200,0.100000,0.001000
0.002000,0.100000,0.000200,0.000001,0.000400,0.100000,0.002000
0.003000,0.100001,0.000300,0.000003,0.000601,0.099999,0.003000
0.004000,0.100001,0.000400,0.000006,0.000801,0.099998,0.004000
0.005000,0.100002,0.000500,0.000010,0.001001,0.099996,0.005000
0.006000,0.100003,0.000600,0.000015,0.001201,0.099994,0.006000
0.007000,0.100004,0.000700,0.000021,0.001401,0.099992,0.007000
0.008000,0.100006,0.000800,0.000028,0.001602,0.099989,0.008000
0.009000,0.100007,0.000900,0.000036,0.001802,0.099986,0.009000
0.010000,0.100009,0.001000,0.000045,0.002002,0.099982,0.010000
0.011000,0.100011,0.001100,0.000055,0.002202,0.099978,0.011000
0.012000,0.100013,0.001201,0.000066,0.002402,0.099974,0.012000
0.013000,0.100016,0.001301,0.000078,0.002602,0.099969,0.013000
0.014000,0.100018,0.001401,0.000091,0.002803,0.099964,0.014000
0.015000,0.100021,0.001501,0.000105,0.003003,0.099958,0.015000
0.016000,0.100024,0.001601,0.000120,0.003203,0.099952,0.016000
0.017000,0.100027,0.001701,0.000136,0.003403,0.099946,0.017000
0.018000,0.100031,0.001801,0.000153,0.003603,0.099939,0.018000
0.019000,0.100034,0.001901,0.000171,0.003803,0.099932,0.019000
0.020000,0.100038,0.002001,0.000190,0.004003,0.099924,0.020000
0.021000,0.100042,0.002101,0.000210,0.004203,0.099916,0.021000
0.022000,0.100046,0.002200,0.000231,0.004403,0.099908,0.022000
0.023000,0.100051,0.002300,0.000253,0.004603,0.099899,0.023000
0.024000,0.100055,0.002400,0.000276,0.004803,0.099890,0.024000
0.025000,0.100060,0.002500,0.000300,0.005003,0.099880,0.025000
0.026000,0.100065,0.002600,0.000325,0.005203,0.099870,0.026000
0.027000,0.100070,0.002700,0.000351,0.005403,0.099860,0.027000
0.028000,0.100076,0.002800,0.000378,0.005603,0.099849,0.028000
0.029000,0.100081,0.002900,0.000406,0.005803,0.099838,0.029000
0.030000,0.100087,0.003000,0.000435,0.006003,0.099826,0.030000
0.031000,0.100093,0.003100,0.000465,0.006203,0.099814,0.031000
0.032000,0.100099,0.003200,0.000496,0.006402,0.099802,0.032000
0.033000,0.100106,0.003299,0.000528,0.006602,0.099789,0.033000
0.034000,0.100112,0.003399,0.000561,0.006802,0.099776,0.034000
0.035000,0.100119,0.003499,0.000595,0.007002,0.099762,0.035000
0.036000,0.100126,0.003599,0.000630,0.007201,0.099748,0.036000
0.037000,0.100133,0.003699,0.000666,0.007401,0.099734,0.037000
0.038000,0.100141,0.003799,0.000703,0.007601,0.099719,0.038000
0.039000,0.100148,0.003898,0.000741,0.007800,0.099704,0.039000
0.040000,0.100156,0.003998,0.000780,0.008000,0.099688,0.040000
0.041000,0.100164,0.004098,0.000820,0.008200,0.099672,0.041000
0.042000,0.100172,0.004198,0.000861,0.008399,0.099656,0.042000
0.043000,0.100181,0.004297,0.000903,0.008599,0.099639,0.043000
0.044000,0.100189,0.004397,0.000946,0.008798,0.099622,0.044000
0.045000,0.100198,0.004497,0.000990,0.008998,0.099604,0.045000
0.046000,0.100207,0.004596,0.001036,0.009197,0.099586,0.046000
0.047000,0.100216,0.004696,0.001082,0.009396,0.099568,0.047000
0.048000,0.100226,0.004795,0.001129,0.009596,0.099549,0.048000
0.049000,0.100235,0.004895,0.001177,0.009795,0.099530,0.049000
0.050000,0.100245,0.004995,0.001226,0.009994,0.099510,0.050000
0.051000,0.100255,0.005094,0.001276,0.010194,0.099490,0.051000
0.052000,0.100265,0.005194,0.001327,0.010393,0.099470,0.052000
0.053000,0.100276,0.005293,0.001379,0.010592,0.099449,0.053000
0.054000,0.100286,0.005393,0.001432,0.010791,0.099428,0.054000
0.055000,0.100297,0.005492,0.001486,0.010990,0.099407,0.055000
0.056000,0.100308,0.005592,0.001541,0.011189,0.099385,0.056000
0.057000,0.100319,0.005691,0.001597,0.011388,0.099362,0.057000
0.058000,0.100331,0.005791,0.001654,0.011587,0.099339,0.058000
0.059000,0.100342,0.005890,0.001712,0.011786,0.099316,0.059000
0.060000,0.100354,0.005989,0.001771,0.011985,0.099293,0.060000
0.061000,0.100366,0.006089,0.001831,0.012183,0.099269,0.061000
0.062000,0.100378,0.006188,0.001892,0.012382,0.099244,0.062000
0.063000,0.100391,0.006287,0.001954,0.012581,0.099220,0.063000
0.064000,0.100403,0.006387,0.002017,0.012779,0.099195,0.064000
0.065000,0.100416,0.006486,0.002081,0.012978,0.099169,0.065000
0.066000,0.100429,0.006585,0.002146,0.013177,0.099143,0.066000
0.067000,0.100442,0.006684,0.002212,0.013375,0.099117,0.067000
0.068000,0.100456,0.006783,0.002279,0.013574,0.099090,0.068000
0.069000,0.100469,0.006882,0.002347,0.013772,0.099063,0.069000
0.070000,0.100483,0.006982,0.002416,0.013970,0.099035,0.070000
0.071000,0.100497,0.007081,0.002486,0.014168,0.099008,0.071000
0.072000,0.100511,0.007180,0.002557,0.014367,0.098979,0.072000
0.073000,0.100526,0.007279,0.002629,0.014565,0.098951,0.073000
0.074000,0.100540,0.007378,0.002702,0.014763,0.098921,0.074000
0.075000,0.100555,0.007477,0.002776,0.014961,0.098892,0.075000
0.076000,0.100570,0.007576,0.002851,0.015159,0.098862,0.076000
0.077000,0.100585,0.007675,0.002927,0.015357,0.098832,0.077000
0.078000,0.100600,0.007773,0.003005,0.015555,0.098801,0.078000
0.079000,0.100616,0.007872,0.003083,0.015753,0.098770,0.079000
0.080000,0.100632,0.007971,0.003162,0.015950,0.098739,0.080000
0.081000,0.100648,0.008070,0.003242,0.016148,0.098707,0.081000
0.082000,0.100664,0.008169,0.003323,0.016346,0.098674,0.082000
