0,0.000000,0.000000
1,-0.843373,-0.537328
2,-0.113709,0.146477
3,0.315837,1.049522
4,-0.664329,0.851343
5,-0.570839,-0.144278
6,0.421533,-0.267553
7,0.552032,-1.259002
8,-0.440769,-1.139223
9,-1.439695,-1.092898
10,-0.474159,-0.832629
11,-0.832569,0.100935
12,-0.412870,1.008598
13,0.579046,1.135494
14,0.349475,2.108786
15,0.051081,3.063228
16,-0.903044,2.763818
17,-0.921241,1.763983
18,-1.686644,2.407535
19,-0.878897,1.818006
20,-0.541840,2.759490
21,0.298238,3.301957
22,-0.322949,4.085620
23,0.518667,4.625698
24,1.377755,4.113870
25,1.627935,3.145671
26,1.304031,4.091761
27,0.447117,3.576301
28,0.602137,4.564213
29,1.580004,4.773438
30,0.701580,5.251319
31,-0.293026,5.147596
32,-1.005311,4.445706
33,-1.973044,4.193729
34,-2.306607,3.251001
35,-1.747550,4.080130
36,-2.088897,5.020067
37,-2.536130,4.125650
38,-1.641135,3.679574
39,-1.414830,2.705518
40,-0.926642,3.578256
41,0.053608,3.380493
42,0.881842,3.940875
43,0.294581,4.750273
44,1.292002,4.678498
45,0.556448,5.355964
46,-0.040841,4.553937
47,-1.013994,4.323782
48,-0.323255,5.046885
49,0.650057,5.276372
50,-0.271689,5.664167
51,-0.719661,6.558215
52,-0.026494,7.278991
53,0.242182,6.315760
54,-0.617693,6.826265
55,0.346712,7.090692
56,-0.518670,6.589580
57,-0.723137,5.610706
58,-1.413247,4.887002
59,-1.052344,3.954399
60,-1.047480,2.954411
61,-0.095425,3.260339
62,-0.551114,4.150478
63,-1.256461,4.859341
64,-2.100708,4.323388
65,-1.109549,4.456062
66,-2.091616,4.267534
67,-1.299673,3.656939
68,-1.624287,2.711093
69,-2.587331,2.980438
70,-3.002863,2.070859
71,-2.335859,1.325805
72,-3.226616,1.780285
73,-3.061063,0.794084
74,-2.849723,1.771497
75,-3.705562,2.288739
76,-3.159217,3.126300
77,-2.501538,2.373002
78,-1.549628,2.066622
79,-1.777890,3.040222
80,-0.964891,2.457957
81,-1.723497,3.109507
82,-2.491687,2.469284
83,-1.508459,2.651668
84,-1.084686,3.557436
85,-0.097302,3.715784
86,0.802700,4.151668
87,0.889866,3.155475
88,0.842981,2.156574
89,0.537331,1.204430
90,-0.360264,0.763609
91,-1.359380,0.805635
92,-1.359088,-0.194365
93,-0.557672,-0.792472
94,0.117261,-1.530351
95,-0.418939,-0.686260
96,0.454746,-1.172752
97,-0.347195,-0.575349
98,-0.256437,0.420524
99,-1.000195,-0.247925
100,-0.388798,-1.039250
